ai_enrichment_state,asset_name_source,attribution_note,authority_name,auto_publish,canonical_symbol_candidate,external_status_source,manual_verification_required,methodology_id,normalized_status,publication_state,retrieved_at,source_detail_extraction_state,source_detail_fields,source_row_id,source_url,symbol_alias_candidates,symbol_source
QUEUED,Helium,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,HNT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-073-helium,https://www.fasset.com/shariah-reports/,"[""HNT""]",HNT
QUEUED,Theta Network,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,THETA,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-074-theta-network,https://www.fasset.com/shariah-reports/,"[""THETA""]",THETA
QUEUED,Near Protocol,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,NEAR,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-075-near-protocol,https://www.fasset.com/shariah-reports/,"[""NEAR""]",NEAR
QUEUED,Kusama,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,KSM,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-076-kusama,https://www.fasset.com/shariah-reports/,"[""KSM""]",KSM
QUEUED,Fantom,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,FTM,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-077-fantom,https://www.fasset.com/shariah-reports/,"[""FTM""]",FTM
QUEUED,Sonic,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,S,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-078-sonic,https://www.fasset.com/shariah-reports/,"[""S""]",S
QUEUED,Astar,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ASTR,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-079-astar,https://www.fasset.com/shariah-reports/,"[""ASTR""]",ASTR
QUEUED,Bitcoin SV,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,BSV,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-080-bitcoin-sv,https://www.fasset.com/shariah-reports/,"[""BSV""]",BSV
QUEUED,Bitcoin Gold,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,BTG,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-081-bitcoin-gold,https://www.fasset.com/shariah-reports/,"[""BTG""]",BTG
QUEUED,Dash,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,DASH,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-082-dash,https://www.fasset.com/shariah-reports/,"[""DASH""]",DASH
QUEUED,Zilliqa,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ZIL,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-083-zilliqa,https://www.fasset.com/shariah-reports/,"[""ZIL""]",ZIL
QUEUED,Osmosis,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,OSMO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-084-osmosis,https://www.fasset.com/shariah-reports/,"[""OSMO""]",OSMO
QUEUED,Sei,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SEI,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-085-sei,https://www.fasset.com/shariah-reports/,"[""SEI""]",SEI
QUEUED,Arweave,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,AR,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-086-arweave,https://www.fasset.com/shariah-reports/,"[""AR""]",AR
QUEUED,Akash Network,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,AKT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-087-akash-network,https://www.fasset.com/shariah-reports/,"[""AKT""]",AKT
QUEUED,Storj,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,STORJ,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-088-storj,https://www.fasset.com/shariah-reports/,"[""STORJ""]",STORJ
QUEUED,Siacoin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SC,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-089-siacoin,https://www.fasset.com/shariah-reports/,"[""SC""]",SC
QUEUED,Gala,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,GALA,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-090-gala,https://www.fasset.com/shariah-reports/,"[""GALA""]",GALA
QUEUED,ApeCoin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,APE,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-091-apecoin,https://www.fasset.com/shariah-reports/,"[""APE""]",APE
QUEUED,Axie Infinity,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,AXS,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-092-axie-infinity,https://www.fasset.com/shariah-reports/,"[""AXS""]",AXS
QUEUED,Ronin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,RON,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-093-ronin,https://www.fasset.com/shariah-reports/,"[""RON""]",RON
QUEUED,The Sandbox,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SAND,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-094-the-sandbox,https://www.fasset.com/shariah-reports/,"[""SAND""]",SAND
QUEUED,Decentraland,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,MANA,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-095-decentraland,https://www.fasset.com/shariah-reports/,"[""MANA""]",MANA
QUEUED,Enjin Coin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ENJ,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-096-enjin-coin,https://www.fasset.com/shariah-reports/,"[""ENJ""]",ENJ
QUEUED,Chiliz,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,CHZ,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-097-chiliz,https://www.fasset.com/shariah-reports/,"[""CHZ""]",CHZ
QUEUED,Flow,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,FLOW,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-098-flow,https://www.fasset.com/shariah-reports/,"[""FLOW""]",FLOW
QUEUED,Notcoin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,NOT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-099-notcoin,https://www.fasset.com/shariah-reports/,"[""NOT""]",NOT
QUEUED,Toncoin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,TON,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-100-toncoin,https://www.fasset.com/shariah-reports/,"[""TON""]",TON
QUEUED,TrueUSD,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,TUSD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-101-trueusd,https://www.fasset.com/shariah-reports/,"[""TUSD""]",TUSD
QUEUED,USDD,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,USDD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-102-usdd,https://www.fasset.com/shariah-reports/,"[""USDD""]",USDD
QUEUED,USDP,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,USDP,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-103-usdp,https://www.fasset.com/shariah-reports/,"[""USDP""]",USDP
QUEUED,Gemini Dollar,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,GUSD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-104-gemini-dollar,https://www.fasset.com/shariah-reports/,"[""GUSD""]",GUSD
QUEUED,sUSD,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SUSD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-105-susd,https://www.fasset.com/shariah-reports/,"[""SUSD""]",SUSD
QUEUED,Binance USD (legacy),"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,BUSD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-106-binance-usd-legacy,https://www.fasset.com/shariah-reports/,"[""BUSD""]",BUSD
QUEUED,Wormhole,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,W,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-107-wormhole,https://www.fasset.com/shariah-reports/,"[""W""]",W
QUEUED,LayerZero,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ZRO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-108-layerzero,https://www.fasset.com/shariah-reports/,"[""ZRO""]",ZRO
